,LONGITUDE,LATITUDE
697487,-88.29279817,33.75518345
697488,-88.22136434,34.05601811
697489,-88.40515089,33.75333586
697490,-88.44774389,33.87185601
697491,-88.45736582,33.76635393
697492,-88.54976451,33.87061017
697493,-88.46433295,33.84165862
697494,-88.53169355,34.06913877
697495,-88.38775859,33.73142415
697496,-88.37061182,33.757669299999996
697497,-88.55131777,33.78058437
697498,-88.42618494,34.06777085
697499,-89.56919349,33.5927586
697500,-89.53122309,33.54502114
697501,-89.67852246,33.40841426
697502,-89.6431671,33.29463645
697503,-89.42642793,33.45780737
697504,-89.59104339,33.31287114
697505,-89.5477989,33.4836197
697506,-89.53023619,33.38599215
697507,-89.56435733,33.43253422
697508,-89.49845855,33.32347537
697509,-89.75796968,33.49760725
697510,-89.52625866,33.49767059
697511,-89.56024401,33.30201752
697512,-89.08314197,32.90964405
697513,-89.08346031,32.91409571
697514,-89.08785659,32.91411907
697515,-89.16188976,32.91463763
697516,-89.09919576,32.90260871
697517,-89.10552559999998,32.9026415
697518,-89.10001963,32.91017794
697519,-89.26001416,32.73730992
697520,-89.07042013,32.91758545
697521,-89.05813247,32.78252123
697522,-89.17333,32.85891755
697523,-89.295015,32.79213066
697524,-89.00152207,32.83311422
697525,-88.98866655,32.88403647
697526,-88.96632105,32.86624704
697527,-89.13521526,32.90649934
697528,-89.28537268,32.715019399999996
697529,-89.03154353,32.67887164
697530,-89.27399536,32.77792096
697531,-89.14382855,32.69636616
697532,-89.12760607,32.80677082
697533,-89.05849494,32.78267683
697534,-88.97755464,32.76446298
697535,-89.17417346,32.67524801
697536,-89.13009839,32.90899572
697537,-88.99791132,32.80820941
697538,-88.95588735,32.80917873
697539,-89.07725685,32.396666100000004
697540,-89.261175,32.31978016
697541,-89.12031975,32.39292079
697542,-89.23880403,32.26578467
697543,-89.23912997,32.276241
697544,-89.25254972,32.28364576
697545,-89.23883323,32.29486275
697546,-89.23954667,32.30483053
697547,-89.23880958,32.31241181
697548,-89.02255877,32.341925599999996
697549,-89.26899306,32.40714093
697550,-89.10788697,32.42931691
697551,-89.03889531,32.33419447
697552,-89.15338938,32.25911017
697553,-89.13188116,32.49565043
697554,-89.20506497,32.30894438
697555,-89.01911750000002,32.33091844
697556,-88.98945135,32.39659498
697557,-89.14069381,32.24355964
697558,-89.11639808,32.25817103
697559,-89.0902805,32.50670631
697560,-89.24287567,32.55799381
697561,-88.93329658,32.37864057
697562,-88.9876688,32.39708715
697563,-89.09357442,32.26576068
697564,-89.29419159999998,32.43684256
697565,-89.01467530000002,32.35634109
697566,-89.1406537,32.323605699999995
697567,-88.95915256,32.29502492
697568,-89.13247953,32.42219972
697569,-89.01935512,32.37453584
697570,-88.97587761,32.38947109
697571,-89.25178893,32.45090695
697572,-89.16190613,32.2616219
697573,-89.04725641,32.26633128
697574,-89.05152237,32.34958062
697575,-89.12005747,32.37457418
697576,-89.14092561,32.48492004
697577,-89.16183167,32.57508881
697578,-89.17516409,32.4035142
697579,-88.94978901,32.25878227
697580,-89.15386781,32.46609472
697581,-89.24418367,32.32699295
697582,-89.29932812,32.3270365
697583,-89.24416159,32.33096363
697584,-89.23005132,32.54669473
697585,-88.97686855,32.34270301
697586,-89.00997675,32.53482171
697587,-88.95890138,32.34225632
697588,-88.91658674,32.29129723
697589,-89.16272872,32.37147468
697590,-89.01925006,32.36321507
697591,-89.08230931,32.46990086
697592,-88.61673795,32.97981472
697593,-88.65082172,32.96170233
697594,-88.61708062,33.14077636
697595,-88.72865756,33.24185962
697596,-88.57977165,33.14026772
697597,-88.59583243,33.01260773
697598,-88.77734126,33.08494223
697599,-88.75950365,33.2419363
697600,-88.54778756,32.94023949
697601,-88.79368779,32.99323891
697602,-88.51326355,33.0088547
697603,-88.7458056,33.2349142
697604,-88.57009652,32.99442956
697605,-88.56134964,32.99138442
697606,-88.54041206,33.10907019
697607,-89.05574870000002,33.46995342
697608,-89.02484719,33.32063605
697609,-88.95034257,33.55080587
697610,-88.94148917,33.33916257
697611,-88.82089875,33.44025053
697612,-89.06010784,33.38183753
697613,-88.86945329,33.43036638
697614,-88.87265026,33.46384798
697615,-88.71674577,33.37982956
697616,-89.04253276,33.39687449
697617,-88.9597449,33.55841919
697618,-88.8344276,33.40864512
697619,-89.0651617,33.5310339
697620,-89.84496166,34.27115249
697621,-89.73694848,34.21550119
697622,-90.085802,34.40699874
697623,-89.80535246,34.31835892
697624,-89.80150576,34.27930649
697625,-89.78465684,34.34306696
697626,-89.72657707,34.50046972
697627,-89.79723440000002,34.32827448
697628,-89.80766998,34.34619917
697629,-89.88421713,34.32959774
697630,-89.81845852,34.27513505
697631,-89.80988903,34.31399542
697632,-89.86246717,34.32624952
697633,-89.79233152,34.23011912
697685,-89.89367696,34.27169979
697686,-89.83589972,34.28325211
697687,-89.86189419,34.24217481
697688,-90.05900684,34.42876092
697689,-89.7633983,34.37327185
697690,-89.91994288,34.24542567
697691,-89.81394518,34.22718247
697692,-89.95765814,34.50457639
697693,-90.05613496,34.21608369
697694,-90.05636916,34.21588795
697695,-90.05893753,34.21158817
697696,-90.06363698,34.21196654
697697,-89.78437206,34.35901304
697698,-89.81440424,34.28227406
697699,-90.02629013,34.21283696
697700,-89.79427208,34.34886241
697701,-89.76532040000002,34.317359499999995
697702,-89.8186506,34.23518116
697703,-89.96149448,34.355694299999996
697704,-89.92925013,34.20169831
697705,-89.96538491,34.39603545
697706,-89.87991039,34.19141735
697707,-89.51734666,30.66793931
697708,-89.37661391,30.67073823
697709,-89.57144914,30.83856744
697710,-89.5928022,30.82475277
697711,-89.51635708,30.78427974
697712,-89.57921996,30.830515899999998
697713,-89.55219659,30.74447536
697714,-89.65829928,30.51537455
697715,-89.4243684,30.90817656
697716,-89.5624151,30.8609153
697717,-89.59385361,30.82855688
697718,-89.61025261,30.82431642
697719,-89.69683231,30.9394802
697720,-89.5848593,30.83128378
697721,-89.57902319,30.84207627
697722,-89.61041787,30.83192229
697723,-89.59595642,30.836317200000003
697724,-89.59280195,30.82490488
697725,-89.59544683,30.82429961
697726,-89.6454229,30.61052824
697727,-89.66322429,30.58865996
697728,-89.35077063,30.83130627
697729,-89.62328345,30.71186516
697730,-89.37613862,30.930053499999996
697731,-89.44853795,30.85149743
697732,-89.47444635,30.93774159
697733,-89.41147079,30.68600006
697734,-89.52097156,30.94462654
697735,-89.45812409999998,30.69314919
697736,-89.34209371,30.99303856
697737,-89.74138881,30.83640851
697738,-89.5591988,30.74400843
697739,-89.64411435,30.76304297
697740,-89.71801865,31.00128168
697741,-89.53629079999996,30.9763588
697742,-89.57925043,30.76154156
697743,-89.41856841,30.85066364
697744,-89.39301528,30.82725181
697745,-89.43609295,30.829107300000004
697746,-89.46073842,30.94046166
697747,-89.69680407,30.99043643
697748,-89.52025585,30.66153393
697749,-89.71612938,30.67283382
697750,-89.46089451,30.84650589
697751,-89.46438893,30.85716153
697752,-89.70288538,30.62681417
697753,-89.64448743,30.75890568
697754,-89.48931485,30.73371115
697755,-89.55390067,30.88584914
697756,-89.60096566,30.78066486
697757,-89.55107674,30.75147573
697758,-89.72897178,30.67549457
697759,-89.53423001,30.78701605
697760,-89.59330232,30.84239855
697761,-89.57902029,30.78748069
697762,-89.60090557,30.67212728
697763,-89.36497101,30.81650801
697764,-89.4783609,30.84198032
697765,-89.52496077,30.80975685
697766,-89.54667563,30.741443199999996
697767,-89.39451354,30.67282103
697768,-89.34613512,30.88589993
697769,-89.3672507,30.994247899999998
697770,-89.45136211,30.65639053
697771,-89.46107579999996,30.95308011
697772,-89.52880229,30.90915785
697773,-89.58710323,30.96001366
697774,-89.38011182,30.85633976
697775,-89.58766148,30.84208738
697776,-89.44805301,30.97585918
697777,-89.48665569,30.83865097
697778,-89.36087933,30.670222999999996
697779,-89.44786579,30.97569698
697780,-89.73426565,30.49763876
697781,-89.36301479,30.97369129
697782,-89.70311836,30.87191879
697783,-89.59340018,30.72731161
697784,-89.56615421,30.84190652
697785,-88.99239517,31.30370585
697786,-88.95248786,31.340539899999996
697787,-88.95229065,31.41051413
697788,-88.99460996,31.34048706
697789,-89.13558172,31.41301277
697790,-88.92815239,31.35387464
697791,-88.9845945,30.98485143
697792,-89.04544618,31.32562274
697793,-88.98449188,30.99770181
697794,-88.97567034,31.43254811
697795,-88.85964657,31.35464219
697796,-88.99475478,31.34479547
697797,-88.94974975,31.24948733
697798,-89.13136966,31.35255511
697799,-88.88722171,30.91286919
697800,-89.74633892,30.63332362
697801,-89.36050701,30.71790961
697802,-89.38059088,30.67137501
697803,-89.44044883,30.73250933
697804,-89.72956775,30.88439892
697805,-89.34964174,30.98416518
697806,-89.36553934,30.72668036
697821,-89.60439085,30.94806362
697822,-89.60005103,30.96277935
697823,-89.60474469,30.96229941
697824,-89.35562597,30.89399108
697825,-89.58398506,30.72948885
697826,-89.37509676,31.00462376
697827,-89.44659508,30.96194401
697828,-89.69906214,30.872373600000003
697829,-89.35894976,30.82106136
697830,-89.41360804,30.94746528
697831,-89.44365077,30.81086324
697832,-89.57884636,30.84238026
697833,-89.37307237,30.99410325
697834,-89.558875,30.867755199999998
697835,-89.62423488,30.67590448
697836,-89.46897176,30.69583113
697837,-89.63898147,30.51447816
697838,-89.63956534,30.71578888
697839,-89.42048877,30.79304215
697840,-89.53244609999999,30.93316097
697841,-89.70639445,30.57005064
697842,-89.6952089,30.58384124
697843,-89.47716621,30.89034953
697844,-89.63862231,30.83134116
697845,-89.73169477,30.82872575
697846,-89.6410259,30.70437625
697847,-89.73350738,30.61112419
697848,-89.64114196,30.5363923
697849,-89.46008847,30.96925439
697850,-89.63101482,30.85384719
697851,-89.709614,30.48547698
697852,-89.14448288,31.30843603
697853,-88.99947979,31.33666959
697854,-89.10632677,31.33332692
697855,-88.85996574,31.10702985
697856,-89.01241655,31.28659203
697857,-88.99460996,31.34048706
697858,-89.00338997,31.34084612
697859,-88.97895545,31.30393354
697860,-89.07212875,30.92337939
697861,-88.90735338,31.36583316
697862,-88.98688074,31.34887947
697863,-88.95821779,31.40611152
697864,-89.11079964,31.30796509
697865,-89.03848992,31.34504541
697866,-89.11054926,31.34734412
697867,-88.86584229,31.359736699999996
697868,-88.99941384,31.34497663
697869,-88.99223416,31.34860503
697870,-89.02920552,31.19060112
697871,-88.98670237,31.34887841
697872,-88.87648957,31.28235518
697873,-88.89793603,31.26788431
697874,-88.91051693,31.39126535
697875,-89.12594892,31.35977479
697876,-88.87698581,31.28681993
697877,-89.12277752,31.059627399999997
697878,-88.98616851,31.34872215
697879,-88.99544718,31.34831779
697880,-88.99152193,31.34844774
697881,-88.86464239,31.35452368
697882,-88.99535579,31.42669539
697883,-88.98392474,31.42739297
697884,-89.06788318,31.34558961
697885,-89.06271973,31.34079295
697886,-88.9440798,31.34785238
697887,-88.96670834,31.33324312
697888,-89.14436868,31.32628139
697889,-89.11943851,31.23939745
697890,-88.88269836,31.38909016
697891,-88.87667248,31.40389802
697892,-88.9451443,31.432206899999997
697893,-89.01659374,31.27923148
697894,-88.98683253,31.35484942
697895,-88.94931627,31.40345385
697896,-88.8854962,31.31610713
697897,-89.02110481,31.27494954
697898,-89.02125199,31.27910414
697899,-88.92769959,31.16324258
697900,-89.00957801,31.26011469
697901,-88.91037440000002,31.23493002
697902,-89.01662111,31.27569325
697903,-88.92524747,31.27836989
697904,-89.06052256,31.20545969
697905,-88.97480824,31.30713925
697906,-89.00904596,30.92280385
697907,-89.11323773,31.31843857
697908,-88.97591142,31.35968264
697909,-89.13909971,31.23949237
697910,-89.14391716,31.23403608
697911,-90.35203688,31.18159196
697912,-90.40211467,31.11824253
697913,-90.41899877,31.02782337
697914,-90.40633921,31.08576325
697915,-90.37187848,31.19057971
697916,-90.43646267,31.2232769
697917,-90.3255148,31.13688518
697918,-90.35916418,31.00943413
697919,-90.43151479999999,31.1435614
697920,-90.45275293,31.08929624
697921,-90.41965165,31.10799743
697922,-90.5156051,31.01289624
697923,-90.54605227,31.26414938
697924,-90.38090079,31.15830282
697925,-90.33397847,31.02005579
697926,-90.42324432,31.09615877
697927,-90.52489454,31.34754836
697928,-90.47814309,31.03780507
697929,-90.38710092,31.15910468
697930,-90.43197346,31.21355828
697931,-90.42419018,31.22680949
697932,-90.42312808,31.16191795
697933,-90.43970485,31.12520533
697934,-90.30888826,31.15017082
697935,-90.27908448,31.06064982
697936,-90.52564815,31.11495601
697937,-90.38057893,31.19912407
697938,-90.45681258,31.07463252
697939,-90.53321991,31.0167413
697940,-90.42399104,31.027797399999997
697941,-90.31316269,31.25742914
697942,-90.38581275,31.14013261
697943,-90.32081769,31.15408222
697944,-90.52477992,31.01300612
697945,-90.30931743,31.19488909
697946,-90.48231583,31.17671062
697947,-90.48598072,31.27503967
697948,-90.32912040000001,31.04240649
697949,-90.28431539,31.06840198
697950,-90.54588329,31.28965798
697951,-90.41493774,31.1256685
697952,-90.30101191,31.22728201
697953,-90.33441901,31.06074179
697954,-90.45659455,31.07101223
697955,-90.51570392,31.212597499999998
697956,-90.40170493,31.11491504
697957,-90.35514082,31.071462300000004
697958,-90.50726379,31.30091732
697959,-90.48758520000001,31.19565287
697960,-90.26919153,31.08955941
697961,-90.47867664,31.16887100000001
697962,-90.43167043,31.08149792
697963,-90.31320321,31.10044015
697964,-90.50473693,31.06464881
697965,-90.37707003,31.19138016
697966,-90.3517143,31.16543457
697967,-90.35212464,31.16909516
697968,-90.50376916,31.06317295
697969,-90.36848185,31.09410244
697970,-90.30055157,31.18115435
697971,-90.40588391,31.10357332
697972,-90.32937218,31.10813082
697973,-90.43686984,31.25299753
697974,-90.4312677,31.13607124
697975,-90.52328928,31.33883617
697976,-90.43640868,31.26424305
697977,-90.42789434,31.18038914
697978,-90.38450632,31.11833043
697979,-90.38851628,31.16808743
697980,-90.32255295,31.15523059
697981,-90.48186752,31.07482199
697982,-90.39715301,31.09995493
697983,-90.41051118,31.12918729
697984,-90.48649797,31.26763124
697985,-90.3339515,31.10365095
697986,-90.39377846,31.07507842
697987,-90.47842794,31.13635787
697988,-90.35999157,31.22399259
697989,-90.36354334,31.06365081
697990,-90.32652464,31.30797501
697991,-89.24092076,34.17700519
697992,-88.9977652,34.32781595
697993,-89.03746974,34.23255396
697994,-89.06197445,34.25465808
697995,-89.09255406,34.3186603
697996,-89.06814903,34.23999495
697997,-89.0391694,34.35290955
697998,-89.19040738,34.15217639
697999,-88.91483316,34.34403085
698000,-88.9108803,34.16969321
698001,-88.89291831,34.33508188
698002,-88.89194821,34.363499499999996
698003,-88.95313817,34.369174
698004,-89.05442347,34.36695876
698005,-88.91423834,34.14165038
698006,-88.98107213,34.08337226
698007,-89.2351289,34.2537614
698008,-89.14673520000002,34.16302696
698009,-89.01201591,34.19587428
698010,-88.91977273,34.13870246
698011,-89.07653362,34.37881822
698012,-89.18284538,34.20404962
698013,-88.95876411,34.22892908
698014,-88.95613869,34.36150458
698015,-89.23982991,34.32654128
698016,-88.94991349,34.21473144
698017,-88.97250751,34.30243524
698018,-88.91046489,34.16013453
698019,-89.23611246,34.15575983
698020,-89.15046393,34.17031191
698021,-89.06814545,34.27176684
698022,-89.22026956,34.08563152
698023,-89.17241607,34.24288720000001
698024,-89.2177198,34.22148876
698025,-88.40670205,34.74662309
698026,-88.64564896,34.6707047
698027,-88.40901423,34.74946553
698028,-88.38144587,34.71752644
698029,-88.48628557,34.60273798
698030,-88.64162739,34.60634395
698031,-88.68539538,34.56863120000001
698032,-88.63778824,34.51767756
698033,-88.40989264,34.75014291
698034,-88.40757664,34.74274601
698035,-88.59365503,34.67715466
698036,-88.58767891,34.61599833
698037,-88.39478648,34.50407817
698038,-88.41505273,34.74229208
698039,-88.4174232,34.74633881
698040,-88.40778426,34.74998566
698041,-88.40832548,34.74664099
698042,-88.40874969,34.7505324
698043,-88.41291682,34.75392886
698044,-88.46387845,34.67762763
698045,-88.71650555,34.51483993
698046,-88.68158393,34.72924064
698047,-88.65054533,34.71931425
698048,-88.63712027,34.73996697
698049,-88.62460887,34.74065617
698050,-88.35552537,34.56426564
698051,-88.53178435,34.73185536
698052,-88.67581952,34.60084606
698053,-88.34550663,34.5604615
698054,-88.42079749999998,34.7282822
698055,-88.5400738,34.63117298
698056,-88.43334631,34.72520188
698057,-88.43891128,34.62738681
698058,-88.45503538,34.63142813
698059,-88.71223415,34.54672562
698060,-88.42989582,34.63019133
698061,-88.71600456,34.63053448
698062,-88.48253155,34.47804373
698063,-88.70312268,34.73344859
698064,-88.33073017,34.50106153
698065,-88.49231164,34.75477486
698066,-88.45278192,34.71763687
698067,-88.56199681,34.57342762
698068,-88.55482436,34.72149538
698069,-88.38628279,34.56146318
698070,-88.52853199,34.73222487
698071,-88.62462502,34.70353008
698072,-88.68553814,34.69938637
698073,-88.50463252,34.583923799999994
698074,-88.42859046,34.72823298
698075,-88.61514049,34.73252655
698076,-88.42959138,34.57062332
698077,-88.39940353,34.47813557
698078,-88.55281758,34.66724893
698079,-88.54816409,34.63818509
698080,-88.53596195,34.60549941
698081,-88.53091797,34.63043696
698082,-88.47009563,34.74221291
698083,-88.35419686,34.58574444
698084,-88.51816449,34.54748837
698085,-88.69937079,34.72202367
698086,-88.53972211,34.54481664
698087,-88.59644485,34.70514295
698088,-88.6278198,34.70731239
698089,-88.61159895,34.73624632
698090,-88.49958328,34.53254203
698091,-88.63078374,34.61527295
698092,-88.70037008,34.72002182
698093,-88.58944402,34.71834538
698094,-88.52773007,34.50721869
698095,-88.57101321,34.61964671
698096,-88.53047448,34.62075982
698097,-88.49821571,34.62623662
698098,-88.70328509,34.74631693
698099,-88.55249416,34.71423495
698100,-88.44729405,34.68460764
698101,-88.60668474,34.704033200000005
698102,-89.86971348,32.21722432
698103,-89.88372792,32.17716502
698104,-90.01537059,32.30368531
698105,-89.98611995,32.11666719
698106,-90.09258487,32.21891125
698107,-89.93466054,32.14752379
698108,-89.86140647,32.22781872
698109,-89.86641941,32.44153864
698110,-89.90885413,32.12881968
698111,-89.94296225,32.25278315
698112,-90.14810477,32.09856267
698113,-89.98097825,32.40821963
698114,-90.21243265,32.09145359
698115,-89.82275577,32.40532409
698116,-89.79247236,32.47081314
698117,-90.20371398,32.08493067
698118,-89.77970285,32.48164467
698119,-90.00543074,32.40884153
698120,-89.8693487,32.50381519
698121,-89.77641339,32.55068553
698122,-89.77620487,32.52154217
698123,-89.81461101,32.53237238
698124,-90.08801352,32.21504960000001
698125,-89.86156275,32.08211696
698126,-89.77470381,32.4488237
698127,-89.77978778,32.38079766
698128,-89.76631441,32.39823816
698129,-90.00167264,32.40466729
698130,-90.00283558,32.18901159
698131,-89.9753802,32.22369898
698132,-90.02896395,32.24850691
698133,-90.04906571,32.31443854
698134,-90.00692292,32.26369913
698135,-89.90037759,32.47124284
698136,-90.03629155,32.39027145
698137,-89.62513382,32.44955132
698138,-89.65973149999998,32.45319666
698139,-89.68968772,32.26222397
698140,-89.73629571,32.49490298
698141,-89.53440442,32.55945183
698142,-89.50474622,32.51504332
698143,-89.72764804,32.30700014
698144,-89.67694081,32.29160932
698145,-89.67793434,32.2926234
698146,-89.66840377,32.317931099999996
698147,-89.52588981,32.55490324
698148,-89.59906095,32.5486316
698149,-89.72752211,32.50166754
698150,-89.52745451,32.30961321
698151,-89.3557682,32.52837859
698152,-89.33890593,32.42922845
698153,-89.74515733,32.50191332
698154,-89.42854627,32.53962341
698155,-89.5516586,32.33225222
698156,-89.43149609,32.4923163
698157,-89.436587,32.44079018
698158,-89.71849745,32.31037657
698159,-89.71956869,32.49863253
698160,-89.36106882,32.31241024
698161,-89.71096986,32.2382456
698162,-89.91288225,31.93311818
698163,-89.67754872,31.97624585
698164,-89.73623055,31.78536747
698165,-90.10618979,32.01056275
698166,-89.87411591,31.86297162
698167,-89.93834753,31.82597192
698168,-90.13226858,31.96806491
698169,-89.6974495,31.81131519
698170,-89.92176907,31.81451995
698171,-89.66810274,31.99837681
698172,-89.93478198,31.88256241
698173,-89.73135459,31.814319800000003
698174,-89.74056573,32.02020532
698175,-89.87410944,31.85814865
698176,-89.96352869,31.80412058
698177,-89.79103923,31.84722919
698178,-89.8906061,31.81439188
698179,-89.96741542,31.78582478
698180,-89.80986565,31.95193703
698181,-90.04051083,31.85497623
698182,-89.76726133,31.90385407
698183,-89.84554226,31.86620256
698184,-89.88229351,31.858140399999996
698185,-90.07831958,31.82589117
698186,-89.78451993,31.90172386
698187,-89.85298874,32.03155691
698188,-90.10589577,31.91652012
698189,-89.82262654,31.98021897
698190,-89.96765472,31.80411359
698191,-90.05767602,31.81449862
698192,-89.93512777,31.95892647
698193,-89.95152283,32.00352658
698194,-90.10388563,31.83671899
698195,-90.01067235,31.80017359
698196,-89.69316726,31.80365914
698197,-89.78394415,31.90041528
698198,-89.88753187,31.88690138
698199,-89.74981014,31.91530668
698200,-90.05846424,31.81516788
698201,-89.56573422,32.17796989
698202,-89.52420671,32.06367059
698203,-89.39969897,31.84080316
698204,-89.49226678,31.82893007
698205,-89.38914408,31.84377376
698206,-89.34011853,32.10515022
698207,-89.3787136,32.01124118
698208,-89.50685301,31.96288924
698209,-89.39473204,31.83368388
698210,-89.48045245,32.03183996
698211,-89.41675754,31.82932226
698212,-89.39588012,31.87205671
698213,-89.37794554,31.82258289
698214,-89.71090234,32.05982732
698215,-89.45899466,31.81463597
698216,-89.46386899,32.10470138
698217,-89.37887949,31.89020233
698218,-89.37063551,32.07852342
698219,-89.56624236,32.02061929
698220,-89.55110635,31.85053455
698221,-89.44681217,31.90396655
698222,-89.46734623,31.80688209
698223,-89.6040288,32.02446611
698224,-89.35237826,31.83340068
698225,-89.48930778,31.87916878
698226,-89.57189886,31.80308943
698227,-89.64251605,32.11171501
698228,-89.455814,31.965948100000002
698229,-89.36528164,31.90468207
698230,-89.43097627,32.10479146
698231,-89.45595235,32.10181607
698232,-89.44743292,32.10162735
698233,-89.39914133,31.90197503
698234,-89.37415091,31.91163867
698235,-89.68547875,32.05998607
698236,-89.51988489,32.04949542
698237,-89.40495917,32.15560674
698288,-89.21177924,30.78695504
698289,-89.20779322,30.696571999999996
698290,-89.31859772,30.86077789
698291,-89.31439299,30.65205723
698292,-88.95113643,30.85329536
698293,-88.96310782,30.85298621
698294,-89.18154706,30.88960217
698295,-89.17019602,30.78638969
698296,-89.17398990000002,30.78756478
698297,-89.18267825,30.88578258
698298,-89.27499394,30.86009876
698299,-89.11457424,30.81276708
698300,-89.2708418,30.779658500000004
698301,-89.33515993,30.79590196
698302,-89.2332274,30.84526257
698303,-89.11046440000001,30.75792642
698304,-88.91082107,30.87598709
698305,-89.28862654,30.80076353
698306,-89.33431331,30.72829693
698307,-88.96113000000004,30.70059769
698308,-88.96687841,30.70544131
698309,-89.03706805,30.69622792
698310,-88.92439206,30.70171578
698311,-88.8934339,30.67843304
698312,-89.04594472,30.69993109
698313,-89.09335514,30.70037182
698314,-89.18709657,30.85061592
698315,-88.99229822,30.70001387
698316,-89.30894523,30.88713504
698317,-89.98654206,33.95087459
698318,-90.03447107,34.09152803
698319,-90.03744205,34.07694703
698320,-90.03750135,34.1540049
698321,-90.03922920000002,34.12887334
698322,-89.9411079,33.89586558
698323,-90.03668065,34.14965138
698324,-89.97096882,34.10967431
698325,-89.97746332,34.05651602
698326,-90.37849486,34.07092056
698327,-90.37350392,34.01356937
698328,-89.97627121,33.86608326
698329,-89.96674911,33.84708331
698330,-90.03342746,33.822677500000005
698331,-90.09313212,33.92171278
698332,-89.94962868,33.92163022
698333,-89.92787899,33.92884147
698334,-89.95973031,34.10978269
698335,-89.98101932,33.94350781
698336,-90.05810814,33.99375963
698337,-90.03415621,34.0815119
698338,-89.9979132,34.14040708
698339,-90.05820709,34.15056834
698340,-90.06397526,34.10005474
698341,-89.93561154,33.89149736
698342,-90.04924209,33.955324
698343,-89.98580506,33.94389751
698344,-90.04455490000002,33.87019771
698345,-90.06409896,33.99414359
698346,-90.04582215,33.89187885
698347,-90.05852803,34.10779194
698348,-90.12793016,34.6072804
698349,-89.94868085,34.68330761
698350,-89.95234985,34.573644099999996
698351,-90.14242126,34.61672504
698352,-90.20073472,34.57056854
698353,-89.70621416,34.55948273
698354,-89.72957047,34.7017315
698355,-90.21529285,34.61818564
698356,-90.05815221,34.58838264
698357,-90.13624179,34.64996103
698358,-89.68850381,34.58210979
698359,-89.76936886,34.76074323
698360,-89.80125629999998,34.74851441
698361,-89.72070707,34.65134815
698362,-89.85682735,34.59553836
698363,-89.67604921,34.58223841
698364,-89.73926688,34.71971416
698365,-89.80969232,34.7667189
698366,-89.72130746,34.64377383
698367,-89.80851696,34.59176656
698368,-89.94426657,34.68702738
698369,-89.84495421,34.73011427
698370,-89.88355255,34.5701153
698371,-89.78177985,34.62077313
698372,-89.7283321,34.5563713
698373,-89.72849592,34.55637133
698374,-88.95350567,34.67663966
698375,-88.9375665,34.85598508
698376,-89.06319665,34.67668212
698377,-88.81662014,34.72568560000001
698378,-88.87200275,34.82702656
698379,-88.76809802,34.79581881
698380,-88.79884248,34.84160367
698381,-88.94614144,34.63628171
698382,-88.84602988,34.98786406
698383,-88.79135535,34.683049700000005
698384,-89.08683751,34.62915963
698385,-88.80001541,34.65343259
698386,-89.02894261,34.6792966
698387,-89.03464173,34.67636164
698388,-88.93071419,34.6288358
698389,-88.97483019,34.66130949
698390,-88.74707612,34.69005077
698391,-88.94864933,34.87216947
698392,-88.76105307,34.63874906
698393,-88.96091221,34.69507988
698394,-88.95022621,34.68333644
698395,-88.8001189,34.66093276
698396,-89.01659013,34.78881194
698397,-88.96182113,34.92298005
698398,-88.82935105,34.91544546
698399,-88.87353901,34.82783381
698400,-88.84735326,34.74702705
698401,-89.08593703,34.64727869
698402,-88.84709916,34.79101658
698403,-89.07553934,34.64722162
698404,-88.9984245,34.69771411
698405,-89.00171227,34.61569913
698406,-89.04518584,34.61486437
698407,-88.72414835,34.70080296
698408,-88.87557043,34.8366063
698409,-88.81727122,34.6151314
698410,-88.80384064,34.61627787
698411,-88.92293647,34.63167373
698412,-88.72579598,34.63127119
698413,-88.85288581,34.79137784
698414,-88.7778102,34.79064207
698415,-88.8439079,34.59861463
698416,-88.83441867,34.60244976
698417,-88.83467555,34.70282654
698418,-88.88792825,34.65377339
698419,-88.91477005,34.63552405
698420,-88.74511245,34.69132201
698421,-89.02814747,34.66194931
698422,-88.81108729,34.78373779
698423,-88.92843466,34.75095694
698424,-88.83012829,34.91109931
698425,-88.95778846,34.6041725
698426,-88.83555329,34.71098316
698427,-88.91411396,34.82557161
698428,-88.76333103,34.74859997
698429,-88.99806009999998,34.83137421
698430,-88.96282513,34.73823988
698431,-88.25761367,34.8441079
698432,-88.34626501,34.87341512
698433,-88.33553506,34.98264465
698434,-88.25001301,34.81734847
698435,-88.2514267,34.51279861
698436,-88.28596963,34.77310258
698437,-88.25078327,34.51206608
698438,-88.26637613,34.84295388
698439,-88.17336424,34.79259631
698440,-88.14425895,34.72534232
698441,-88.2571635,34.78428402
698442,-88.25803036,34.784655
698443,-88.25825518,34.7842974
698444,-88.25272188,34.78837351
698445,-88.25233061,34.7737744
698446,-88.34126377,34.876248600000004
698447,-88.33899389,34.99299376
698448,-88.20459569,34.9118342
698449,-88.21805979,34.77316771
698450,-88.26679822,34.83160799
698451,-88.23220064,34.78793912
698452,-88.23531675,34.78473478
698453,-88.25217741,34.77016897
698454,-88.24101859,34.68346979
698455,-88.13023642,34.83130739
698456,-88.23540663,34.79176276
698457,-88.17223338,34.86592365
698458,-88.35870475,34.91896898
698459,-88.29758656,34.88372821
698460,-88.35841217,34.92406795
698461,-88.35861289,34.9244104
698462,-88.19207475,34.86422368
698463,-88.25244771,34.73333986
698464,-88.23161297,34.72595352
698465,-88.34505406,34.83359391
698466,-88.29757984,34.75722942
698467,-88.19916354,34.7911261
